time,Machine,int_AfterCutWitdh,int_FinalWitdh,int_SetExtrusionCuttingWitdh,real_ActualCrossCutterCurrent,real_ActualCrossCutterSpeed,real_ActualCurrentTextilConv,real_ActualFinalTemp,real_ActualGapPositionOs,real_ActualGapPressureDownDs,real_ActualGapPressureDownOs,real_ActualGapPressureUpDs,real_ActualGapPressureUpOs,real_ActualInnerlinerBarrel1TCU,real_ActualInnerlinerBarrel2TCU,real_ActualInnerlinerInletTCU,real_ActualInnerlinerLowHeadTCU,real_ActualInnerlinerScrewTCU,real_ActualInnerlinerUpHeadTCU,real_ActualMotorCollingConvCurrent,real_ActualMotorCollingConvSpeed,real_ActualPF01LinerLeftThick,real_ActualPF01LinerRightThick,real_ActualPF01PositionStripLeft,real_ActualPF01PositionStripRight,real_ActualPF01StripLeftThick,real_ActualPF01StripRightThick,real_ActualPF01TotalWidth,real_ActualPF01WidthStripLeft,real_ActualPF01WidthStripRight,real_ActualPF02LinerLeftThick,real_ActualPF02LinerRightThick,real_ActualPF02PositionStripLeft,real_ActualPF02PositionStripRight,real_ActualPF02StripLeftThick,real_ActualPF02StripRightThick,real_ActualPF02TotalWidth,real_ActualPF02WidthStripLeft,real_ActualPF02WidthStripRight,real_ActualPositionGapDs,real_ActualPressureCompound,real_ActualRoll01UpTCU,real_ActualRoll02LowTCU,real_ActualSpeedCuttingRolls,real_ActualSpeedTextilConv,real_ActualTempCollingInlet,real_ActualTempCollingOutlet,real_ActualTempCompound,real_ActualTension1,real_ActualTension2,real_ActualTension3,real_ActualTension4,real_ActualTensionGumStripDs,real_ActualTensionGumStripOs,real_ExtruderMotorCurrent,real_ExtruderMotorRpm,real_ExtruderMotorSet,real_ReturnMotorCurrent,real_ReturnMotorSpeed,real_RollLowMotorCurrent,real_RollLowMotorSpeed,real_RollUpMotorCurrent,real_RollUpMotorSpeed,real_SetFricitionCuttingRolls,real_SetFrictionRolls,real_SetGapPositionDs,real_SetGapPositionOs,real_SetInnerlinerBarrel1TCU,real_SetInnerlinerBarrel2TCU,real_SetInnerlinerInletTCU,real_SetInnerlinerLowHeadTCU,real_SetInnerlinerScrewTCU,real_SetInnerlinerUpHeadTCU,real_SetPressureCompound,real_SetRoll01UpTCU,real_SetRoll02LowTCU,real_SetTempColling,real_SetTension1,real_SetTension3,real_SetTension4,real_SetTensionFriction2,real_SpeedUnderT1T2,real_feederMotorCurrent,real_feederMotorSpeed,real_pressureFirstPin,real_tempSensorBarrel1,real_tempSensorBarrel2,real_tempSensorInlet,real_tempSensorLoHead,real_tempSensorScrew,real_tempSensorUpHead,string_RecipeA1,string_RecipeA2,string_RecipeA3,string_RecipeA4
2020-11-03T05:56:10.691952884Z,Innerliner03,4724,4387,4460,1.93273305892944,6.82236337661743,2.42291259765625,24.8330688476563,1.03975105285645,119.773582458496,126.238784790039,120.940032958984,127.350982666016,64,64,39,69,72,69,2.2266149520874,7.0770263671875,0,0,0,0,0,0,0,0,0,1.8594423532486,1.8594423532486,0,0,2.39732384681702,2.38439130783081,438.199462890625,0,0,1.03439521789551,52.0890159606934,59,78,8.06539821624756,7.12710618972778,12.2660274505615,20.7515163421631,85.4849548339844,1.58571028709412,0,1.03829622268677,1.25087642669678,0.755750834941864,0.504014730453491,332.21923828125,4.46208620071411,8,1.31079339981079,9.29414081573486,17.0573749542236,7.32900333404541,16.6497821807861,6.96401309967041,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,6.85546875,0.0110656730830669,0.0219482406973839,17.2595825195313,64,64,39,69,72,69,982640019300,982640019300,982640003600,982640003600
2020-11-03T05:57:10.696997753Z,Innerliner03,4534,4388,4460,1.92588496208191,12.2866706848145,2.43017578125,23.8235301971436,1.03975105285645,120.732063293457,126.247825622559,119.88208770752,126.057945251465,65,64,40,69,73,69,2.25279474258423,12.5701904296875,0,0,0,0,0,0,0,0,0,1.85390019416809,1.85390019416809,0,0,2.37321400642395,2.3549747467041,440.330627441406,0,0,1.03439521789551,58.6571998596191,59,78,14.4177227020264,12.6638307571411,12.2660274505615,20.7515163421631,86.3879547119141,1.5367705821991,2.04396486282349,0.944107055664063,1.29854881763458,0.728624105453491,0.433304369449615,392.08740234375,7.97726345062256,8,1.32501590251923,16.5768070220947,17.0343036651611,13.1031484603882,16.6344013214111,12.4498157501221,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,11.73681640625,0.000948486267589033,0,40.3900489807129,65,64,40,69,73,69,982640019300,982640019300,982640003600,982640003600
2020-11-03T05:58:10.691381213Z,Innerliner03,4557,3681,4460,1.94798576831818,18.7383308410645,2.431884765625,27.2178077697754,1.04472160339355,120.85865020752,126.311126708984,120.1171875,125.9765625,65,64,40,69,73,69,2.25412607192993,18.951416015625,0,0,0,0,0,0,0,0,0,1.858922123909,1.858922123909,0,0,2.34833121299744,2.43129825592041,439.970672607422,0,0,1.03439521789551,62.9049682617188,59,78,22.5606365203857,19.2537612915039,12.2660274505615,20.7515163421631,88.2943115234375,1.50772023200989,2.36066365242004,1.53517127037048,1.20057487487793,0.682146966457367,0.476164638996124,408.587951660156,12.4884815216064,8,1.33947145938873,25.9311027526855,16.4729022979736,20.5051498413086,16.5267353057861,19.4795265197754,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,17.675048828125,0.000948486267589033,0,41.0457305908203,65,64,40,69,73,69,982640019300,982640019300,982640003600,982640003600
2020-11-03T05:59:10.691129241Z,Innerliner03,4507,4408,4460,1.96448361873627,19.2159671783447,2.4635009765625,25.4292545318604,1.04472160339355,120.515045166016,126.139320373535,120.37036895752,126.039855957031,65,64,40,69,73,69,2.27010011672974,20.9381103515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03566932678223,60.0773506164551,59,78,24.1961936950684,19.9262886047363,12.3285274505615,20.7515163421631,95.0167236328125,1.49175620079041,2.01245808601379,0.88471245765686,1.33132362365723,0.684317111968994,0.430772542953491,395.829162597656,13.399658203125,8,1.34063720703125,27.8373031616211,16.2652606964111,22.0016098022461,16.3729267120361,20.8993396759033,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,19.58251953125,0.000948486267589033,0,37.7269668579102,65,64,40,69,73,69,982640019300,982640019300,982640019300,982640003600
2020-11-03T06:00:10.694960164Z,Innerliner03,4495,4454,4460,1.9610595703125,18.8916015625,2.45880126953125,29.3004779815674,1.042236328125,120.35228729248,126.057945251465,120.288986206055,126.003684997559,65,65,40,69,73,69,2.28474307060242,21.54541015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03566932678223,58.695240020752,59,78,24.641902923584,20.1716136932373,12.3285274505615,20.7515163421631,97.4247589111328,1.48861527442932,1.83518636226654,0.623642444610596,1.54935503005981,0.665147542953491,0.407443553209305,391.473999023438,13.6453189849854,8,1.34063720703125,28.3599109649658,16.2883319854736,22.4067497253418,16.3729267120361,21.2825794219971,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,20.1220703125,0.000948486267589033,0,41.1466026306152,65,65,40,69,73,69,982640019300,982640019300,982640019300,982640019300
2020-11-03T06:01:10.695931355Z,Innerliner03,4490,4380,4460,1.97195434570313,20.8770027160645,2.45538330078125,31.8680458068848,1.03975105285645,120.433662414551,126.094108581543,120.270904541016,125.895179748535,66,65,40,69,74,69,2.25323843955994,21.6522216796875,0,0,0,0,0,0,0,0,0,1.99998641014099,1.99998641014099,0,0,2.58019042015076,2.5088791847229,444.299987792969,0,0,1.03694343566895,58.885440826416,59,78,24.5837669372559,21.7154674530029,11.0160207748413,19.975757598877,98.8294372558594,1.49986910820007,1.80060124397278,1.11763668060303,1.3562114238739,0.65067994594574,0.392795115709305,394.05029296875,13.61851978302,8,1.34063720703125,28.2696762084961,16.5498065948486,22.3483505249023,16.5728778839111,21.2314796447754,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,20.233154296875,2.46638059616089,0.000756835914216936,43.3355751037598,66,65,40,69,74,69,982640019300,982640019300,982640019300,982640019300
2020-11-03T06:02:10.694283345Z,Innerliner03,4499,4371,4460,1.97382199764252,23.77490234375,2.46563720703125,21.7965030670166,1.042236328125,120.071975708008,126.103157043457,120.424621582031,125.868057250977,66,65,40,69,74,69,2.23992681503296,24.5025634765625,0,0,0,0,0,0,0,0,0,1.93886852264404,1.93886852264404,0,0,2.52150893211365,2.47854089736938,437.911743164063,0,0,1.03694343566895,59.0249176025391,59,79,27.9091453552246,24.6382160186768,11.1410207748413,19.975757598877,99.7324371337891,1.51059937477112,1.80096340179443,0.795177459716797,1.33535480499268,0.646520495414734,0.389720767736435,402.392578125,15.4453392028809,8,1.34949707984924,32.0820808410645,16.7420673370361,25.3668193817139,16.7113056182861,24.1003036499023,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,22.905517578125,0.000948486267589033,0,44.6973762512207,66,65,40,69,74,69,982640019300,982640019300,982640019300,982640019300
2020-11-03T06:03:10.692420463Z,Innerliner03,4541,4380,4460,2.00401616096497,31.1248054504395,2.474609375,21.6216220855713,1.04472160339355,120.406539916992,126.048896789551,120.397499084473,126.130279541016,60,66,41,69,73,69,2.28429937362671,32.1319580078125,0,0,0,0,0,0,0,0,0,1.94878721237183,1.94878721237183,0,0,2.48107528686523,2.50843572616577,437.616302490234,0,0,1.03566932678223,60.7113456726074,59,79,37.3969383239746,32.2390518188477,11.0160179138184,19.5878791809082,102.140472412109,1.50248599052429,1.8685040473938,1.15442585945129,1.28610491752625,0.654477715492249,0.397858768701553,397.239990234375,20.711404800415,8,1.35695803165436,43.0192375183105,16.9650897979736,33.998836517334,16.8881855010986,32.3016319274902,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,30.046630859375,0.000948486267589033,0,31.6139869689941,60,66,41,69,73,69,982640019300,982640019300,982640019300,982640019300
2020-11-03T06:04:10.690763547Z,Innerliner03,4526,4419,4460,2.00619506835938,31.5667972564697,2.4771728515625,22.4960269927979,1.03975105285645,120.099105834961,125.877098083496,120.723014831543,126.220703125,63,66,41,69,74,69,2.27098751068115,32.501220703125,0,0,0,0,0,0,0,0,0,1.96397984027863,1.96397984027863,0,0,2.53878736495972,2.50012421607971,440.484283447266,0,0,1.03821754455566,59.0756378173828,59,79,37.3969383239746,32.5985794067383,10.891016960144,19.490909576416,104.548492431641,1.50274777412415,1.81852757930756,0.864323377609253,1.32396245002747,0.651041626930237,0.394965261220932,388.836364746094,20.706937789917,8,1.35555911064148,43.01171875,16.6267108917236,33.995189666748,16.5728778839111,32.3016319274902,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,30.408447265625,0.000948486267589033,0,34.1459312438965,63,66,41,69,74,69,982640019300,982640019300,982640019300,982640019300
2020-11-03T06:05:10.697130645Z,Innerliner03,4512,4413,4460,2.0065062046051,31.8448257446289,2.47119140625,22.6709079742432,1.03975105285645,120.316116333008,126.085067749023,120.288986206055,125.9765625,65,66,41,69,74,69,2.26921272277832,32.80029296875,0,0,0,0,0,0,0,0,0,1.95357310771942,1.95357310771942,0,0,2.49692344665527,2.52716875076294,443.071319580078,0,0,1.03694343566895,58.8600807189941,59,79,37.3969383239746,32.8650512695313,10.953516960144,19.490909576416,105.953186035156,1.49358820915222,1.75533270835876,0.934577465057373,1.24929893016815,0.647243916988373,0.392795115709305,393.988952636719,20.711404800415,8,1.35719108581543,43.01171875,17.2650165557861,33.998836517334,17.1035175323486,32.2979850769043,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,30.681396484375,0.000948486267589033,0,34.3476791381836,65,66,41,69,74,69,982640019300,982640019300,982640019300,982640019300
2020-11-03T06:06:10.692944206Z,Innerliner03,4504,4402,4460,2.0065062046051,32.0230484008789,2.474609375,22.7106533050537,1.03975105285645,120.650680541992,126.121238708496,120.279945373535,125.940391540527,61,62,41,69,74,69,2.24480772018433,32.916259765625,0,0,0,0,0,0,0,0,0,1.91868305206299,1.91868305206299,0,0,2.48280191421509,2.50765681266785,441.581848144531,0,0,1.03566932678223,58.1500053405762,59,79,37.3969383239746,33.0765380859375,12.016016960144,19.3939399719238,106.454849243164,1.4859983921051,1.68181657791138,0.847923278808594,1.29749727249146,0.645073771476746,0.391890913248062,394.663696289063,20.711404800415,8,1.35159540176392,43.0079574584961,17.4342060089111,33.998836517334,17.2188739776611,32.3016319274902,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,30.751220703125,0.000948486267589033,0,35.4875602722168,61,62,41,69,74,69,982640019300,982640019300,982640019300,982640019300
2020-11-03T06:07:10.692481238Z,Innerliner03,4503,4391,4460,2.0065062046051,32.240478515625,2.47076416015625,23.8712253570557,1.03975105285645,120.397499084473,126.103157043457,120.198570251465,126.048896789551,63,65,41,69,74,69,2.24791383743286,32.9376220703125,0,0,0,0,0,0,0,0,0,1.92469322681427,1.92469322681427,0,0,2.44958543777466,2.47122383117676,439.860565185547,0,0,1.03566932678223,58.4796829223633,59,80,37.3969383239746,33.3937683105469,13.1410179138184,19.5878791809082,106.354522705078,1.50274777412415,1.65248262882233,1.00039887428284,1.25613439083099,0.641637682914734,0.391890913248062,399.080200195313,20.706937789917,8,1.35089600086212,43.01171875,17.1112079620361,33.995189666748,16.9881610870361,32.2979850769043,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,30.808349609375,0.000948486267589033,0,37.8076667785645,63,65,41,69,74,69,982640019300,982640019300,982640019300,982640019300
2020-11-03T06:08:10.691963548Z,Innerliner03,4502,4392,4460,2.00744009017944,32.0087890625,2.472900390625,24.07790184021,1.04472160339355,120.388450622559,126.283996582031,119.900169372559,125.886138916016,65,65,41,69,74,69,2.23060846328735,32.9864501953125,0,0,0,0,0,0,0,0,0,1.92924451828003,1.92924451828003,0,0,2.44964385032654,2.47131085395813,440.250793457031,0,0,1.03566932678223,58.2514457702637,60,80,37.4008140563965,33.1695938110352,12.5785207748413,19.8787879943848,106.655517578125,1.49646687507629,1.66207945346832,0.84548544883728,1.31239485740662,0.64091432094574,0.396231174468994,403.190002441406,20.706937789917,8,1.35835695266724,43.01171875,17.6572284698486,33.998836517334,17.4265155792236,32.3016319274902,10,-5,1.02999997138977,1.03999996185303,65,65,40,70,75,70,70,60,80,19,1.5,1,1.29999995231628,7,30.82421875,0.000948486267589033,0,36.5467376708984,65,65,41,69,74,69,982640019300,982640019300,982640019300,982640019300
